game_name,meta_score,user_score,platform,description,url,developer,genre,type,rating
Unreal Tournament 2004,93.0,88.0,['pc'],"Reload, rev up and ride out. The new Tournament is faster, higher and meaner. Land and air based vehicles take combat to a new level; while an arsenal of new weaponry, daunting arenas and battlefields and the challenge of the Assault and Onslaught modes make the gladiator blood sport of the future a brand new experience. Buckle up; it?s gonna be one hell of a ride!  [Atari]",https://www.metacritic.com/game/pc/unreal-tournament-2004,Epic Games,"['Action', 'Shooter', 'First-Person', 'Sci-Fi', 'Arcade']",multiplayer,M
God of War II,93.0,90.0,['playstation-2'],"[Metacritic's 2007 PS2 Game of the Year]  God of War saw Kratos, a mortal warrior, set upon an epic quest to dethrone a God. But his journey did not end there. In God of War II, Kratos sits atop his Olympus throne, as the new God of War – far more ruthless than Ares ever was. To end his continued torment, Kratos must journey to the far reaches of the earth and defeat untold horrors and alter that which no mortal, or god has ever changed, his fate. God of War II sets an epic stage for a devastating mythological war to end all wars. In God of War II, players retake the role of Kratos. Armed with the deadly blades and blistering rage, players are aided by new breath-taking magic and new brutal combat moves. The journey takes them through vividly striking environments where they are faced with a labyrinth of challenging puzzles and mini-games intricately woven into the story. The violent world of Greek mythology comes to life in gory detail as Kratos encounters new mythical characters, and compete in epic boss battles in his quest. [SCEA]",https://www.metacritic.com/game/playstation-2/god-of-war-ii,SCE Santa Monica,"['Action Adventure', 'Fantasy']",singleplayer,M
Super Mario 3D World,93.0,89.0,['wii-u'],"Work together with  your friends or compete for the crown in the first multiplayer 3D Mario game for the Wii U console. In the Super Mario 3D World game, players can choose to play as Mario, Luigi, Princess Peach or Toad.",https://www.metacritic.com/game/wii-u/super-mario-3d-world,Nintendo,"['Platformer', '3D', 'Action']",singleplayer,E
Starcraft II: Wings of Liberty,93.0,83.0,['pc'],"StarCraft II continues the epic saga of the Protoss, Terran, and Zerg. These three distinct and powerful races clash once again in the fast-paced real-time strategy sequel to the legendary original, StarCraft. Legions of veteran, upgraded, and brand-new unit types do battle across the galaxy, as each faction struggles for survival. Featuring a unique single-player campaign that picks up where StarCraft: Brood War left off, StarCraft II presents a cast of new heroes and familiar faces in an edgy sci-fi story filled with adventure and intrigue. In addition, Blizzard again offers unparalleled online play through Battle.net, the company's world-renowned gaming service, with several enhancements and new features to make StarCraft II the ultimate competitive real-time strategy game. Features fast-paced, hard-hitting, tightly balanced competitive real-time strategy gameplay that recaptures and improves on the magic of the original game. New units and gameplay mechanics further distinguish each race. Vibrant new 3D-graphics engine with support for dazzling visual effects and massive unit and army sizes. Full map-making and scripting tools to give players incredible freedom in customizing and personalizing their gameplay experience. [Blizzard]",https://www.metacritic.com/game/pc/starcraft-ii-wings-of-liberty,Blizzard Entertainment,"['Strategy', 'Real-Time', 'Sci-Fi', 'Command']",multiplayer,T
Minecraft,93.0,80.0,['pc'],"The game involves players creating and destroying various types of blocks in a three dimensional environment. The player takes an avatar that can destroy or create blocks, forming fantastic structures, creations and artwork across the various multiplayer servers in multiple game modes.",https://www.metacritic.com/game/pc/minecraft,Mojang AB,"['Action Adventure', 'Adventure', '3D', 'Sandbox', 'First-Person', 'Fantasy']",multiplayer,
Persona 4 Golden,93.0,86.0,['playstation-vita'],Persona 4: The Golden is a remastered version of PS2 classic Shin Megami Tensei: Persona 4.,https://www.metacritic.com/game/playstation-vita/persona-4-golden,Atlus,"['Role-Playing', 'Console-style RPG', 'Japanese-Style']",multiplayer,M
Persona 5,93.0,87.0,['playstation-4'],"Beneath the veneer of typical urban high school life, a group of teenagers mask their mysterious alter egos, their ""phantom thief"" side. Who are they? Why are they dressed as such? What are their motives? And... why are they being pursued? A picaresque coming-of-age story, Persona 5 brings a new twist to the RPG genre. Assume the role of a second-year high school student who becomes a Persona-user through an unexpected incident. Having moved to Tokyo just before the start of the school year, he finds residence at a cafe run by his parents' friend, and is about to get his first taste of school life in the big city. The protagonist seems quiet and well-mannered at first glance, but gives a completely different impression once he has donned his ""phantom thief"" guise. What is the motivation of his alter ego...? Arsene is the protagonist's initial Persona, characterized by a mask-like face and a pair of huge, black wings. Some suspect an association between its name and the famous gentleman-thief, Arsene Lupin. What is the origin of this Persona, and what power does it hold? This is an account of the wild adventures experienced by a team of young misfits, who grow dramatically along the way. While attending Shujin High School, the protagonist will encounter a number of individuals, each with his or her own distinctive personality and charm. School life in the city is full of surprises and interesting events! It will most definitely be a fun year for the protagonist, living as an ordinary student. However, he and his friends become involved in an incident which leads to the awakening of their Personas. No one would ever suspect that these adolescents will eventually shake the world... Welcome to the next iteration of the Persona series, boasting a brand new metropolitan setting, all-new cast, and fresh, original story. [Atlus]",https://www.metacritic.com/game/playstation-4/persona-5,Atlus,"['Role-Playing', 'Japanese-Style']",singleplayer,M
Quake III Arena,93.0,83.0,['dreamcast'],"Prepare to abandon every ounce of common sence and any trace of doubt as you're engulfed by an online multiplayer frnezy throughout cyberspace! Delve into lands of eerie uncertainty and fatal hazards drawing you into the depths of dispair, as legions of foes surround you. Challenging the gut reaction that transported you here in the first place. Immerse yourself within.",https://www.metacritic.com/game/dreamcast/quake-iii-arena,Raster,"['Action', 'Shooter', 'First-Person', 'Sci-Fi']",,M
Homeworld,93.0,88.0,['pc'],"Deported to a harsh desert world, exiles have struggled for three thousand years to regain the stars. Now it's up to you to guide them home through a brutal empire bent on annihilation. Homeworld boasts amazing ship graphics and gorgeous deep-space vistas, a unique command and navigation interface and white-knuckle real-time strategy. [Sierra]",https://www.metacritic.com/game/pc/homeworld,Relic,"['Strategy', 'Real-Time', 'Sci-Fi', 'General', 'Command']",multiplayer,E
Gears of War 2,93.0,79.0,['xbox-360'],"Gears of War 2 builds upon the gameplay of the first title in every way. First, the scope of the action is bigger: new characters, more weapons, nastier enemies, bigger vehicles, and grander locales offer more action, more emotion, and more thrills. Next, every major aspect of the game has been refined to create heightened, more immersive experiences. Finally, the overall tone of Gears of War 2 is more badass: replete with new weapon-specific executions, chainsaw duels, and shocking boss fights. Gears of War 2 raises the graphics bar for next-generation games through its breathtaking visual effects, which are made possible through advances in Unreal Engine 3. New visual effects include ambient occlusion, dynamic shadows, improved character lighting, the ability to render hundreds of on-screen characters simultaneously, improved water physics, additional blood and bullet decals, advanced destructible environments, new weather effects, and the introduction of fluid objects. When combined with the sweeping vistas and evocative locales in the world of Sera where the Gears of War 2 story unfolds, these additions help make this the most gorgeous game available this generation. Gears of War 2 continues to push deep, immersive storytelling in video games to greater heights. Humanity's epic battle for survival is felt on both the personal and epic levels as you explore multiple story arcs that introduce new characters and flesh out the histories of familiar ones. A new in-game conversational camera system also helps bring the compelling story to life in a cinematic fashion. [Microsoft]",https://www.metacritic.com/game/xbox-360/gears-of-war-2,Epic Games,"['Action', 'Shooter', 'Third-Person', 'Sci-Fi', 'Arcade']",multiplayer,M
World Soccer Winning Eleven 6 International,93.0,84.0,['playstation-2'],"North America, the wait is over. Experience the most realistic virtual recreation of the sport to date. Life-like player models, staggeringly realistic animations, and renowned gameplay bring a soccer experience that can't be beat. This critically acclaimed title is the must have soccer game of the year. Find out what you've been missing. Create your own dream team in the Master League. [Konami]",https://www.metacritic.com/game/playstation-2/world-soccer-winning-eleven-6-international,KCET,"['Sports', 'Traditional', 'Soccer', 'Sim']",multiplayer,E
